primary_sale_id,invoice_id,invoice_date,grn_date,distributor_id,sku_id,dispatched_qty,received_qty,invoice_value_inr
PRI-116796,INV-01028,2025-12-09,2025-12-12,DIST-027,SPC-RCP-0200G,72,71,3888
PRI-116797,INV-01028,2025-12-09,2025-12-12,DIST-027,SPC-TUR-0100G,48,47,1248
PRI-116798,INV-01028,2025-12-09,2025-12-12,DIST-027,SPC-TUR-0200G,72,71,3528
PRI-116799,INV-01028,2025-12-09,2025-12-12,DIST-027,SWT-JGB-0500G,36,35,1836
PRI-116800,INV-01028,2025-12-09,2025-12-12,DIST-027,SWT-JGP-0500G,24,23,1368
PRI-116801,INV-01035,2025-12-09,2025-12-15,DIST-033,FLR-BSN-0500G,36,35,1836
PRI-116802,INV-01035,2025-12-09,2025-12-15,DIST-033,FLR-BSN-1000G,18,17,1764
PRI-116803,INV-01035,2025-12-09,2025-12-15,DIST-033,OIL-MUS-0500M,72,71,5400
PRI-116804,INV-01035,2025-12-09,2025-12-15,DIST-033,OIL-MUS-1000M,108,107,14904
PRI-116805,INV-01035,2025-12-09,2025-12-15,DIST-033,OIL-MUS-5000M,44,43,25212
PRI-116806,INV-01035,2025-12-09,2025-12-15,DIST-033,SPC-COR-0100G,48,47,1248
PRI-116807,INV-01035,2025-12-09,2025-12-15,DIST-033,SPC-COR-0200G,48,47,2208
PRI-116808,INV-01035,2025-12-09,2025-12-15,DIST-033,SPC-KKM-0050G,48,47,1440
PRI-116809,INV-01035,2025-12-09,2025-12-15,DIST-033,SPC-KKM-0100G,48,47,2736
PRI-116810,INV-01035,2025-12-09,2025-12-15,DIST-033,SPC-PNP-0050G,48,47,912
PRI-116811,INV-01035,2025-12-09,2025-12-15,DIST-033,SPC-PNP-0100G,48,47,1680
PRI-116812,INV-01035,2025-12-09,2025-12-15,DIST-033,SPC-PPF-0050G,48,47,912
PRI-116813,INV-01035,2025-12-09,2025-12-15,DIST-033,SPC-RCP-0100G,48,47,1392
PRI-116814,INV-01035,2025-12-09,2025-12-15,DIST-033,SPC-RCP-0200G,72,71,3888
PRI-116815,INV-01035,2025-12-09,2025-12-15,DIST-033,SPC-TUR-0100G,48,47,1248
PRI-116816,INV-01035,2025-12-09,2025-12-15,DIST-033,SPC-TUR-0200G,72,71,3528
PRI-116817,INV-01035,2025-12-09,2025-12-15,DIST-033,SWT-JGB-0500G,36,35,1836
PRI-116818,INV-01035,2025-12-09,2025-12-15,DIST-033,SWT-JGP-0500G,24,23,1368
PRI-116819,INV-01038,2025-12-09,2025-12-16,DIST-036,FLR-BSN-0500G,36,35,1836
PRI-116820,INV-01038,2025-12-09,2025-12-16,DIST-036,FLR-BSN-1000G,12,11,1176
PRI-116821,INV-01038,2025-12-09,2025-12-16,DIST-036,OIL-MUS-0500M,48,47,3600
PRI-116822,INV-01038,2025-12-09,2025-12-16,DIST-036,OIL-MUS-1000M,72,71,9936
PRI-116823,INV-01038,2025-12-09,2025-12-16,DIST-036,OIL-MUS-5000M,32,31,18336
PRI-116824,INV-01038,2025-12-09,2025-12-16,DIST-036,SPC-COR-0100G,48,47,1248
PRI-116825,INV-01038,2025-12-09,2025-12-16,DIST-036,SPC-COR-0200G,48,47,2208
PRI-116826,INV-01038,2025-12-09,2025-12-16,DIST-036,SPC-KKM-0050G,48,47,1440
PRI-116827,INV-01038,2025-12-09,2025-12-16,DIST-036,SPC-KKM-0100G,48,47,2736
PRI-116828,INV-01038,2025-12-09,2025-12-16,DIST-036,SPC-PNP-0050G,48,47,912
PRI-116829,INV-01038,2025-12-09,2025-12-16,DIST-036,SPC-PNP-0100G,48,47,1680
PRI-116830,INV-01038,2025-12-09,2025-12-16,DIST-036,SPC-PPF-0050G,48,47,912
PRI-116831,INV-01038,2025-12-09,2025-12-16,DIST-036,SPC-RCP-0100G,48,47,1392
PRI-116832,INV-01038,2025-12-09,2025-12-16,DIST-036,SPC-RCP-0200G,72,71,3888
PRI-116833,INV-01038,2025-12-09,2025-12-16,DIST-036,SPC-TUR-0100G,48,47,1248
PRI-116834,INV-01038,2025-12-09,2025-12-16,DIST-036,SPC-TUR-0200G,72,71,3528
PRI-116835,INV-01038,2025-12-09,2025-12-16,DIST-036,SWT-JGB-0500G,24,23,1224
PRI-116836,INV-01038,2025-12-09,2025-12-16,DIST-036,SWT-JGP-0500G,24,23,1368
PRI-116837,INV-01008,2025-12-10,2025-12-13,DIST-015,FLR-BSN-0500G,36,35,1836
PRI-116838,INV-01008,2025-12-10,2025-12-13,DIST-015,FLR-BSN-1000G,18,17,1764
PRI-116839,INV-01008,2025-12-10,2025-12-13,DIST-015,OIL-MUS-0500M,72,71,5400
PRI-116840,INV-01008,2025-12-10,2025-12-13,DIST-015,OIL-MUS-1000M,108,106,14904
PRI-116841,INV-01008,2025-12-10,2025-12-13,DIST-015,OIL-MUS-5000M,44,43,25212
PRI-116842,INV-01008,2025-12-10,2025-12-13,DIST-015,SPC-COR-0100G,48,47,1248
PRI-116843,INV-01008,2025-12-10,2025-12-13,DIST-015,SPC-COR-0200G,48,47,2208
PRI-116844,INV-01008,2025-12-10,2025-12-13,DIST-015,SPC-KKM-0050G,48,47,1440
PRI-116845,INV-01008,2025-12-10,2025-12-13,DIST-015,SPC-KKM-0100G,48,47,2736
PRI-116846,INV-01008,2025-12-10,2025-12-13,DIST-015,SPC-PNP-0050G,48,47,912
PRI-116847,INV-01008,2025-12-10,2025-12-13,DIST-015,SPC-PNP-0100G,48,47,1680
PRI-116848,INV-01008,2025-12-10,2025-12-13,DIST-015,SPC-PPF-0050G,48,47,912
PRI-116849,INV-01008,2025-12-10,2025-12-13,DIST-015,SPC-RCP-0100G,48,47,1392
PRI-116850,INV-01008,2025-12-10,2025-12-13,DIST-015,SPC-RCP-0200G,72,71,3888
PRI-116851,INV-01008,2025-12-10,2025-12-13,DIST-015,SPC-TUR-0100G,48,47,1248
PRI-116852,INV-01008,2025-12-10,2025-12-13,DIST-015,SPC-TUR-0200G,72,71,3528
PRI-116853,INV-01008,2025-12-10,2025-12-13,DIST-015,SWT-JGB-0500G,36,35,1836
PRI-116854,INV-01008,2025-12-10,2025-12-13,DIST-015,SWT-JGP-0500G,24,23,1368
PRI-116855,INV-01014,2025-12-10,2025-12-12,DIST-018,FLR-BSN-0500G,36,35,1836
PRI-116856,INV-01014,2025-12-10,2025-12-12,DIST-018,FLR-BSN-1000G,18,17,1764
PRI-116857,INV-01014,2025-12-10,2025-12-12,DIST-018,OIL-MUS-0500M,72,71,5400
PRI-116858,INV-01014,2025-12-10,2025-12-12,DIST-018,OIL-MUS-1000M,108,107,14904
PRI-116859,INV-01014,2025-12-10,2025-12-12,DIST-018,OIL-MUS-5000M,44,43,25212
PRI-116860,INV-01014,2025-12-10,2025-12-12,DIST-018,SPC-COR-0100G,48,47,1248
PRI-116861,INV-01014,2025-12-10,2025-12-12,DIST-018,SPC-COR-0200G,48,47,2208
PRI-116862,INV-01014,2025-12-10,2025-12-12,DIST-018,SPC-KKM-0050G,48,47,1440
PRI-116863,INV-01014,2025-12-10,2025-12-12,DIST-018,SPC-KKM-0100G,48,47,2736
PRI-116864,INV-01014,2025-12-10,2025-12-12,DIST-018,SPC-PNP-0050G,48,47,912
PRI-116865,INV-01014,2025-12-10,2025-12-12,DIST-018,SPC-PNP-0100G,48,47,1680
PRI-116866,INV-01014,2025-12-10,2025-12-12,DIST-018,SPC-PPF-0050G,48,47,912
PRI-116867,INV-01014,2025-12-10,2025-12-12,DIST-018,SPC-RCP-0100G,48,47,1392
PRI-116868,INV-01014,2025-12-10,2025-12-12,DIST-018,SPC-RCP-0200G,72,71,3888
PRI-116869,INV-01014,2025-12-10,2025-12-12,DIST-018,SPC-TUR-0100G,48,47,1248
PRI-116870,INV-01014,2025-12-10,2025-12-12,DIST-018,SPC-TUR-0200G,72,71,3528
PRI-116871,INV-01014,2025-12-10,2025-12-12,DIST-018,SWT-JGB-0500G,36,35,1836
PRI-116872,INV-01014,2025-12-10,2025-12-12,DIST-018,SWT-JGP-0500G,24,23,1368
PRI-116873,INV-01017,2025-12-10,2025-12-15,DIST-020,FLR-BSN-0500G,36,35,1836
PRI-116874,INV-01017,2025-12-10,2025-12-15,DIST-020,FLR-BSN-1000G,18,17,1764
PRI-116875,INV-01017,2025-12-10,2025-12-15,DIST-020,OIL-MUS-0500M,72,71,5400
PRI-116876,INV-01017,2025-12-10,2025-12-15,DIST-020,OIL-MUS-1000M,108,107,14904
PRI-116877,INV-01017,2025-12-10,2025-12-15,DIST-020,OIL-MUS-5000M,44,43,25212
PRI-116878,INV-01017,2025-12-10,2025-12-15,DIST-020,SPC-COR-0100G,48,47,1248
PRI-116879,INV-01017,2025-12-10,2025-12-15,DIST-020,SPC-COR-0200G,48,47,2208
PRI-116880,INV-01017,2025-12-10,2025-12-15,DIST-020,SPC-PNP-0050G,48,47,912
PRI-116881,INV-01017,2025-12-10,2025-12-15,DIST-020,SPC-PNP-0100G,48,47,1680
PRI-116882,INV-01017,2025-12-10,2025-12-15,DIST-020,SPC-RCP-0100G,72,71,2088
PRI-116883,INV-01017,2025-12-10,2025-12-15,DIST-020,SPC-RCP-0200G,120,118,6480
PRI-116884,INV-01017,2025-12-10,2025-12-15,DIST-020,SPC-TUR-0100G,72,71,1872
PRI-116885,INV-01017,2025-12-10,2025-12-15,DIST-020,SPC-TUR-0200G,120,119,5880
PRI-116886,INV-01017,2025-12-10,2025-12-15,DIST-020,SWT-JGB-0500G,36,35,1836
PRI-116887,INV-01017,2025-12-10,2025-12-15,DIST-020,SWT-JGP-0500G,24,23,1368
PRI-116888,INV-01011,2025-12-12,2025-12-15,DIST-017,FLR-BSN-0500G,36,35,1836
PRI-116889,INV-01011,2025-12-12,2025-12-15,DIST-017,FLR-BSN-1000G,18,17,1764
PRI-116890,INV-01011,2025-12-12,2025-12-15,DIST-017,OIL-MUS-0500M,72,71,5400
PRI-116891,INV-01011,2025-12-12,2025-12-15,DIST-017,OIL-MUS-1000M,108,107,14904
PRI-116892,INV-01011,2025-12-12,2025-12-15,DIST-017,OIL-MUS-5000M,44,43,25212
PRI-116893,INV-01011,2025-12-12,2025-12-15,DIST-017,SPC-COR-0100G,48,47,1248
PRI-116894,INV-01011,2025-12-12,2025-12-15,DIST-017,SPC-COR-0200G,48,47,2208
PRI-116895,INV-01011,2025-12-12,2025-12-15,DIST-017,SPC-KKM-0050G,48,47,1440
PRI-116896,INV-01011,2025-12-12,2025-12-15,DIST-017,SPC-KKM-0100G,48,47,2736
PRI-116897,INV-01011,2025-12-12,2025-12-15,DIST-017,SPC-PNP-0050G,48,47,912
PRI-116898,INV-01011,2025-12-12,2025-12-15,DIST-017,SPC-PNP-0100G,48,47,1680
PRI-116899,INV-01011,2025-12-12,2025-12-15,DIST-017,SPC-PPF-0050G,48,47,912
PRI-116900,INV-01011,2025-12-12,2025-12-15,DIST-017,SPC-RCP-0100G,48,47,1392
PRI-116901,INV-01011,2025-12-12,2025-12-15,DIST-017,SPC-RCP-0200G,72,71,3888
PRI-116902,INV-01011,2025-12-12,2025-12-15,DIST-017,SPC-TUR-0100G,48,47,1248
PRI-116903,INV-01011,2025-12-12,2025-12-15,DIST-017,SPC-TUR-0200G,72,71,3528
PRI-116904,INV-01011,2025-12-12,2025-12-15,DIST-017,SWT-JGB-0500G,36,35,1836
PRI-116905,INV-01011,2025-12-12,2025-12-15,DIST-017,SWT-JGP-0500G,24,23,1368
PRI-116906,INV-01015,2025-12-12,2025-12-13,DIST-019,FLR-BSN-0500G,36,35,1836
PRI-116907,INV-01015,2025-12-12,2025-12-13,DIST-019,FLR-BSN-1000G,18,17,1764
PRI-116908,INV-01015,2025-12-12,2025-12-13,DIST-019,OIL-MUS-0500M,72,71,5400
PRI-116909,INV-01015,2025-12-12,2025-12-13,DIST-019,OIL-MUS-1000M,108,107,14904
PRI-116910,INV-01015,2025-12-12,2025-12-13,DIST-019,OIL-MUS-5000M,44,43,25212
PRI-116911,INV-01015,2025-12-12,2025-12-13,DIST-019,SPC-COR-0100G,48,47,1248
PRI-116912,INV-01015,2025-12-12,2025-12-13,DIST-019,SPC-COR-0200G,48,47,2208
PRI-116913,INV-01015,2025-12-12,2025-12-13,DIST-019,SPC-KKM-0050G,48,47,1440
PRI-116914,INV-01015,2025-12-12,2025-12-13,DIST-019,SPC-KKM-0100G,48,47,2736
PRI-116915,INV-01015,2025-12-12,2025-12-13,DIST-019,SPC-PNP-0050G,48,47,912
PRI-116916,INV-01015,2025-12-12,2025-12-13,DIST-019,SPC-PNP-0100G,48,47,1680
PRI-116917,INV-01015,2025-12-12,2025-12-13,DIST-019,SPC-PPF-0050G,48,47,912
PRI-116918,INV-01015,2025-12-12,2025-12-13,DIST-019,SPC-RCP-0100G,48,47,1392
PRI-116919,INV-01015,2025-12-12,2025-12-13,DIST-019,SPC-RCP-0200G,72,71,3888
PRI-116920,INV-01015,2025-12-12,2025-12-13,DIST-019,SPC-TUR-0100G,48,47,1248
PRI-116921,INV-01015,2025-12-12,2025-12-13,DIST-019,SPC-TUR-0200G,72,71,3528
PRI-116922,INV-01015,2025-12-12,2025-12-13,DIST-019,SWT-JGB-0500G,36,35,1836
PRI-116923,INV-01015,2025-12-12,2025-12-13,DIST-019,SWT-JGP-0500G,24,23,1368
PRI-116924,INV-00972,2025-12-15,2025-12-16,DIST-001,FLR-BSN-0500G,60,59,3060
PRI-116925,INV-00972,2025-12-15,2025-12-16,DIST-001,FLR-BSN-1000G,18,17,1764
PRI-116926,INV-00972,2025-12-15,2025-12-16,DIST-001,OIL-MUS-0500M,72,71,5400
PRI-116927,INV-00972,2025-12-15,2025-12-16,DIST-001,OIL-MUS-1000M,132,131,18216
PRI-116928,INV-00972,2025-12-15,2025-12-16,DIST-001,OIL-MUS-5000M,52,51,29796
PRI-116929,INV-00972,2025-12-15,2025-12-16,DIST-001,SPC-COR-0100G,48,47,1248
PRI-116930,INV-00972,2025-12-15,2025-12-16,DIST-001,SPC-COR-0200G,48,47,2208
PRI-116931,INV-00972,2025-12-15,2025-12-16,DIST-001,SPC-KKM-0050G,48,47,1440
PRI-116932,INV-00972,2025-12-15,2025-12-16,DIST-001,SPC-KKM-0100G,48,47,2736
PRI-116933,INV-00972,2025-12-15,2025-12-16,DIST-001,SPC-PNP-0050G,48,47,912
PRI-116934,INV-00972,2025-12-15,2025-12-16,DIST-001,SPC-PNP-0100G,48,47,1680
PRI-116935,INV-00972,2025-12-15,2025-12-16,DIST-001,SPC-PPF-0050G,48,47,912
PRI-116936,INV-00972,2025-12-15,2025-12-16,DIST-001,SPC-RCP-0100G,72,71,2088
PRI-116937,INV-00972,2025-12-15,2025-12-16,DIST-001,SPC-RCP-0200G,120,118,6480
PRI-116938,INV-00972,2025-12-15,2025-12-16,DIST-001,SPC-TUR-0100G,72,71,1872
PRI-116939,INV-00972,2025-12-15,2025-12-16,DIST-001,SPC-TUR-0200G,120,119,5880
PRI-116940,INV-00972,2025-12-15,2025-12-16,DIST-001,SWT-JGB-0500G,36,35,1836
PRI-116941,INV-00972,2025-12-15,2025-12-16,DIST-001,SWT-JGP-0500G,36,35,2052
PRI-116942,INV-00976,2025-12-15,2025-12-18,DIST-002,FLR-BSN-0500G,60,59,3060
PRI-116943,INV-00976,2025-12-15,2025-12-18,DIST-002,FLR-BSN-1000G,18,17,1764
PRI-116944,INV-00976,2025-12-15,2025-12-18,DIST-002,OIL-MUS-0500M,72,71,5400
PRI-116945,INV-00976,2025-12-15,2025-12-18,DIST-002,OIL-MUS-1000M,132,131,18216
PRI-116946,INV-00976,2025-12-15,2025-12-18,DIST-002,OIL-MUS-5000M,52,51,29796
PRI-116947,INV-00976,2025-12-15,2025-12-18,DIST-002,SPC-COR-0100G,48,47,1248
PRI-116948,INV-00976,2025-12-15,2025-12-18,DIST-002,SPC-COR-0200G,48,47,2208
PRI-116949,INV-00976,2025-12-15,2025-12-18,DIST-002,SPC-KKM-0050G,48,47,1440
PRI-116950,INV-00976,2025-12-15,2025-12-18,DIST-002,SPC-KKM-0100G,48,47,2736
PRI-116951,INV-00976,2025-12-15,2025-12-18,DIST-002,SPC-PNP-0050G,48,47,912
PRI-116952,INV-00976,2025-12-15,2025-12-18,DIST-002,SPC-PNP-0100G,48,47,1680
PRI-116953,INV-00976,2025-12-15,2025-12-18,DIST-002,SPC-PPF-0050G,48,47,912
PRI-116954,INV-00976,2025-12-15,2025-12-18,DIST-002,SPC-RCP-0100G,72,71,2088
PRI-116955,INV-00976,2025-12-15,2025-12-18,DIST-002,SPC-RCP-0200G,120,119,6480
PRI-116956,INV-00976,2025-12-15,2025-12-18,DIST-002,SPC-TUR-0100G,72,71,1872
PRI-116957,INV-00976,2025-12-15,2025-12-18,DIST-002,SPC-TUR-0200G,120,119,5880
PRI-116958,INV-00976,2025-12-15,2025-12-18,DIST-002,SWT-JGB-0500G,36,35,1836
PRI-116959,INV-00976,2025-12-15,2025-12-18,DIST-002,SWT-JGP-0500G,36,35,2052
PRI-116960,INV-01009,2025-12-15,2025-12-17,DIST-015,FLR-BSN-0500G,36,35,1836
PRI-116961,INV-01009,2025-12-15,2025-12-17,DIST-015,FLR-BSN-1000G,18,17,1764
PRI-116962,INV-01009,2025-12-15,2025-12-17,DIST-015,OIL-MUS-0500M,72,71,5400
PRI-116963,INV-01009,2025-12-15,2025-12-17,DIST-015,OIL-MUS-1000M,108,107,14904
PRI-116964,INV-01009,2025-12-15,2025-12-17,DIST-015,OIL-MUS-5000M,44,43,25212
PRI-116965,INV-01009,2025-12-15,2025-12-17,DIST-015,SPC-COR-0100G,48,47,1248
PRI-116966,INV-01009,2025-12-15,2025-12-17,DIST-015,SPC-COR-0200G,48,47,2208
PRI-116967,INV-01009,2025-12-15,2025-12-17,DIST-015,SPC-KKM-0050G,48,47,1440
PRI-116968,INV-01009,2025-12-15,2025-12-17,DIST-015,SPC-KKM-0100G,48,47,2736
PRI-116969,INV-01009,2025-12-15,2025-12-17,DIST-015,SPC-PNP-0050G,48,47,912
PRI-116970,INV-01009,2025-12-15,2025-12-17,DIST-015,SPC-PNP-0100G,48,47,1680
PRI-116971,INV-01009,2025-12-15,2025-12-17,DIST-015,SPC-PPF-0050G,48,47,912
PRI-116972,INV-01009,2025-12-15,2025-12-17,DIST-015,SPC-RCP-0100G,48,47,1392
PRI-116973,INV-01009,2025-12-15,2025-12-17,DIST-015,SPC-RCP-0200G,72,71,3888
PRI-116974,INV-01009,2025-12-15,2025-12-17,DIST-015,SPC-TUR-0100G,48,47,1248
PRI-116975,INV-01009,2025-12-15,2025-12-17,DIST-015,SPC-TUR-0200G,72,71,3528
PRI-116976,INV-01009,2025-12-15,2025-12-17,DIST-015,SWT-JGB-0500G,36,35,1836
PRI-116977,INV-01009,2025-12-15,2025-12-17,DIST-015,SWT-JGP-0500G,24,23,1368
PRI-116978,INV-01030,2025-12-15,2025-12-20,DIST-028,FLR-BSN-0500G,60,59,3060
PRI-116979,INV-01030,2025-12-15,2025-12-20,DIST-028,FLR-BSN-1000G,18,17,1764
PRI-116980,INV-01030,2025-12-15,2025-12-20,DIST-028,OIL-MUS-0500M,72,71,5400
PRI-116981,INV-01030,2025-12-15,2025-12-20,DIST-028,OIL-MUS-1000M,132,130,18216
PRI-116982,INV-01030,2025-12-15,2025-12-20,DIST-028,OIL-MUS-5000M,52,51,29796
PRI-116983,INV-01030,2025-12-15,2025-12-20,DIST-028,SPC-COR-0100G,48,47,1248
PRI-116984,INV-01030,2025-12-15,2025-12-20,DIST-028,SPC-COR-0200G,48,47,2208
PRI-116985,INV-01030,2025-12-15,2025-12-20,DIST-028,SPC-KKM-0050G,48,47,1440
PRI-116986,INV-01030,2025-12-15,2025-12-20,DIST-028,SPC-KKM-0100G,48,47,2736
PRI-116987,INV-01030,2025-12-15,2025-12-20,DIST-028,SPC-PNP-0050G,48,47,912
PRI-116988,INV-01030,2025-12-15,2025-12-20,DIST-028,SPC-PNP-0100G,48,47,1680
PRI-116989,INV-01030,2025-12-15,2025-12-20,DIST-028,SPC-PPF-0050G,48,47,912
PRI-116990,INV-01030,2025-12-15,2025-12-20,DIST-028,SPC-RCP-0100G,72,71,2088
PRI-116991,INV-01030,2025-12-15,2025-12-20,DIST-028,SPC-RCP-0200G,120,119,6480
PRI-116992,INV-01030,2025-12-15,2025-12-20,DIST-028,SPC-TUR-0100G,72,71,1872
PRI-116993,INV-01030,2025-12-15,2025-12-20,DIST-028,SPC-TUR-0200G,120,119,5880
PRI-116994,INV-01030,2025-12-15,2025-12-20,DIST-028,SWT-JGB-0500G,36,35,1836
PRI-116995,INV-01030,2025-12-15,2025-12-20,DIST-028,SWT-JGP-0500G,36,35,2052
PRI-116996,INV-00985,2025-12-16,2025-12-17,DIST-006,FLR-BSN-0500G,36,35,1836
PRI-116997,INV-00985,2025-12-16,2025-12-17,DIST-006,FLR-BSN-1000G,18,17,1764
PRI-116998,INV-00985,2025-12-16,2025-12-17,DIST-006,OIL-MUS-0500M,72,71,5400
PRI-116999,INV-00985,2025-12-16,2025-12-17,DIST-006,OIL-MUS-1000M,108,106,14904
PRI-117000,INV-00985,2025-12-16,2025-12-17,DIST-006,OIL-MUS-5000M,44,43,25212
PRI-117001,INV-00985,2025-12-16,2025-12-17,DIST-006,SPC-COR-0100G,48,47,1248
PRI-117002,INV-00985,2025-12-16,2025-12-17,DIST-006,SPC-COR-0200G,48,47,2208
PRI-117003,INV-00985,2025-12-16,2025-12-17,DIST-006,SPC-KKM-0050G,48,47,1440
PRI-117004,INV-00985,2025-12-16,2025-12-17,DIST-006,SPC-KKM-0100G,48,47,2736
PRI-117005,INV-00985,2025-12-16,2025-12-17,DIST-006,SPC-PNP-0050G,48,47,912
PRI-117006,INV-00985,2025-12-16,2025-12-17,DIST-006,SPC-PNP-0100G,48,47,1680
PRI-117007,INV-00985,2025-12-16,2025-12-17,DIST-006,SPC-PPF-0050G,48,47,912
PRI-117008,INV-00985,2025-12-16,2025-12-17,DIST-006,SPC-RCP-0100G,48,47,1392
PRI-117009,INV-00985,2025-12-16,2025-12-17,DIST-006,SPC-RCP-0200G,72,71,3888
PRI-117010,INV-00985,2025-12-16,2025-12-17,DIST-006,SPC-TUR-0100G,48,47,1248
PRI-117011,INV-00985,2025-12-16,2025-12-17,DIST-006,SPC-TUR-0200G,72,71,3528
PRI-117012,INV-00985,2025-12-16,2025-12-17,DIST-006,SWT-JGB-0500G,36,35,1836
PRI-117013,INV-00985,2025-12-16,2025-12-17,DIST-006,SWT-JGP-0500G,24,23,1368
PRI-117014,INV-00973,2025-12-17,2025-12-20,DIST-001,FLR-BSN-0500G,60,59,3060
PRI-117015,INV-00973,2025-12-17,2025-12-20,DIST-001,FLR-BSN-1000G,18,17,1764
PRI-117016,INV-00973,2025-12-17,2025-12-20,DIST-001,OIL-MUS-0500M,72,71,5400
PRI-117017,INV-00973,2025-12-17,2025-12-20,DIST-001,OIL-MUS-1000M,132,131,18216
PRI-117018,INV-00973,2025-12-17,2025-12-20,DIST-001,OIL-MUS-5000M,52,51,29796
PRI-117019,INV-00973,2025-12-17,2025-12-20,DIST-001,SPC-COR-0100G,48,47,1248
PRI-117020,INV-00973,2025-12-17,2025-12-20,DIST-001,SPC-COR-0200G,48,47,2208
PRI-117021,INV-00973,2025-12-17,2025-12-20,DIST-001,SPC-KKM-0050G,48,47,1440
PRI-117022,INV-00973,2025-12-17,2025-12-20,DIST-001,SPC-KKM-0100G,48,47,2736
PRI-117023,INV-00973,2025-12-17,2025-12-20,DIST-001,SPC-PNP-0050G,48,47,912
PRI-117024,INV-00973,2025-12-17,2025-12-20,DIST-001,SPC-PNP-0100G,48,47,1680
PRI-117025,INV-00973,2025-12-17,2025-12-20,DIST-001,SPC-PPF-0050G,48,47,912
PRI-117026,INV-00973,2025-12-17,2025-12-20,DIST-001,SPC-RCP-0100G,72,71,2088
PRI-117027,INV-00973,2025-12-17,2025-12-20,DIST-001,SPC-RCP-0200G,120,118,6480
PRI-117028,INV-00973,2025-12-17,2025-12-20,DIST-001,SPC-TUR-0100G,72,71,1872
PRI-117029,INV-00973,2025-12-17,2025-12-20,DIST-001,SPC-TUR-0200G,120,119,5880
PRI-117030,INV-00973,2025-12-17,2025-12-20,DIST-001,SWT-JGB-0500G,36,35,1836
PRI-117031,INV-00973,2025-12-17,2025-12-20,DIST-001,SWT-JGP-0500G,36,35,2052
PRI-117032,INV-00978,2025-12-17,2025-12-18,DIST-003,FLR-BSN-0500G,36,35,1836
PRI-117033,INV-00978,2025-12-17,2025-12-18,DIST-003,FLR-BSN-1000G,18,17,1764
PRI-117034,INV-00978,2025-12-17,2025-12-18,DIST-003,OIL-MUS-0500M,72,71,5400
PRI-117035,INV-00978,2025-12-17,2025-12-18,DIST-003,OIL-MUS-1000M,108,107,14904
PRI-117036,INV-00978,2025-12-17,2025-12-18,DIST-003,OIL-MUS-5000M,44,43,25212
PRI-117037,INV-00978,2025-12-17,2025-12-18,DIST-003,SPC-COR-0100G,48,47,1248
PRI-117038,INV-00978,2025-12-17,2025-12-18,DIST-003,SPC-COR-0200G,48,47,2208
PRI-117039,INV-00978,2025-12-17,2025-12-18,DIST-003,SPC-KKM-0050G,48,47,1440
PRI-117040,INV-00978,2025-12-17,2025-12-18,DIST-003,SPC-KKM-0100G,48,47,2736
PRI-117041,INV-00978,2025-12-17,2025-12-18,DIST-003,SPC-PNP-0050G,48,47,912
PRI-117042,INV-00978,2025-12-17,2025-12-18,DIST-003,SPC-PNP-0100G,48,47,1680
PRI-117043,INV-00978,2025-12-17,2025-12-18,DIST-003,SPC-PPF-0050G,48,47,912
PRI-117044,INV-00978,2025-12-17,2025-12-18,DIST-003,SPC-RCP-0100G,48,47,1392
PRI-117045,INV-00978,2025-12-17,2025-12-18,DIST-003,SPC-RCP-0200G,72,71,3888
PRI-117046,INV-00978,2025-12-17,2025-12-18,DIST-003,SPC-TUR-0100G,48,47,1248
PRI-117047,INV-00978,2025-12-17,2025-12-18,DIST-003,SPC-TUR-0200G,72,71,3528
PRI-117048,INV-00978,2025-12-17,2025-12-18,DIST-003,SWT-JGB-0500G,36,35,1836
PRI-117049,INV-00978,2025-12-17,2025-12-18,DIST-003,SWT-JGP-0500G,24,23,1368
PRI-117050,INV-00986,2025-12-17,2025-12-20,DIST-006,FLR-BSN-0500G,36,35,1836
PRI-117051,INV-00986,2025-12-17,2025-12-20,DIST-006,FLR-BSN-1000G,18,17,1764
PRI-117052,INV-00986,2025-12-17,2025-12-20,DIST-006,OIL-MUS-0500M,72,71,5400
PRI-117053,INV-00986,2025-12-17,2025-12-20,DIST-006,OIL-MUS-1000M,108,107,14904
PRI-117054,INV-00986,2025-12-17,2025-12-20,DIST-006,OIL-MUS-5000M,44,43,25212
PRI-117055,INV-00986,2025-12-17,2025-12-20,DIST-006,SPC-COR-0100G,48,47,1248
PRI-117056,INV-00986,2025-12-17,2025-12-20,DIST-006,SPC-COR-0200G,48,47,2208
PRI-117057,INV-00986,2025-12-17,2025-12-20,DIST-006,SPC-KKM-0050G,48,47,1440
PRI-117058,INV-00986,2025-12-17,2025-12-20,DIST-006,SPC-KKM-0100G,48,47,2736
PRI-117059,INV-00986,2025-12-17,2025-12-20,DIST-006,SPC-PNP-0050G,48,47,912
PRI-117060,INV-00986,2025-12-17,2025-12-20,DIST-006,SPC-PNP-0100G,48,47,1680
PRI-117061,INV-00986,2025-12-17,2025-12-20,DIST-006,SPC-PPF-0050G,48,47,912
PRI-117062,INV-00986,2025-12-17,2025-12-20,DIST-006,SPC-RCP-0100G,48,47,1392
PRI-117063,INV-00986,2025-12-17,2025-12-20,DIST-006,SPC-RCP-0200G,72,71,3888
PRI-117064,INV-00986,2025-12-17,2025-12-20,DIST-006,SPC-TUR-0100G,48,47,1248
